지점,지점명,일시,기온(°C),강수량(mm),습도(%)
98,동두천,2020-06-25 06:00,19,,100
98,동두천,2020-06-25 07:00,19.2,.7,100
98,동두천,2020-06-25 08:00,19.6,.1,100
98,동두천,2020-06-25 09:00,19.9,.6,100
98,동두천,2020-06-25 10:00,20.3,.1,100
98,동두천,2020-06-25 11:00,22.6,,96
98,동두천,2020-06-25 12:00,23.1,,93
98,동두천,2020-06-25 13:00,21.2,.2,97
98,동두천,2020-06-25 14:00,21.1,.1,97
98,동두천,2020-06-25 15:00,20.7,.6,98
98,동두천,2020-06-25 16:00,21.9,,96
98,동두천,2020-06-25 17:00,22.4,,94
98,동두천,2020-06-25 18:00,21.9,,93
98,동두천,2020-06-25 19:00,21.3,0,94
98,동두천,2020-06-25 20:00,21,0,95
98,동두천,2020-06-25 21:00,19.8,.8,99
98,동두천,2020-06-25 22:00,19.6,.1,99
98,동두천,2020-06-25 23:00,19.7,1.3,100
98,동두천,2020-06-26 00:00,19.5,.3,100
98,동두천,2020-06-26 01:00,19.2,.3,100
98,동두천,2020-06-26 02:00,19.2,.3,100
98,동두천,2020-06-26 03:00,19,.4,100
98,동두천,2020-06-26 04:00,18.6,.3,100
98,동두천,2020-06-26 05:00,18.6,.2,100
98,동두천,2020-06-26 06:00,18.7,.1,100
98,동두천,2020-06-26 07:00,18.9,,100
98,동두천,2020-06-26 08:00,19.2,,99
98,동두천,2020-06-26 09:00,19.2,,98
98,동두천,2020-06-26 10:00,19.7,,97
98,동두천,2020-06-26 11:00,20.6,,95
98,동두천,2020-06-26 12:00,21.7,,89
98,동두천,2020-06-26 13:00,23.1,,87
98,동두천,2020-06-26 14:00,24.3,,77
98,동두천,2020-06-26 15:00,25.4,,71
98,동두천,2020-06-26 16:00,25.4,,69
98,동두천,2020-06-26 17:00,24.2,,74
98,동두천,2020-06-26 18:00,23.2,,78
98,동두천,2020-06-26 19:00,22.2,,83
98,동두천,2020-06-26 20:00,21.4,,89
98,동두천,2020-06-26 21:00,20.8,,91
98,동두천,2020-06-26 22:00,20.7,,91
98,동두천,2020-06-26 23:00,20.5,,92
98,동두천,2020-06-27 00:00,20.6,,91
98,동두천,2020-06-27 01:00,20.3,,91
98,동두천,2020-06-27 02:00,19.9,,93
98,동두천,2020-06-27 03:00,19.7,,93
98,동두천,2020-06-27 04:00,19.4,,93
98,동두천,2020-06-27 05:00,19.2,,94
98,동두천,2020-06-27 06:00,19,,95
98,동두천,2020-06-27 07:00,19.7,,92
98,동두천,2020-06-27 08:00,20.4,,91
98,동두천,2020-06-27 09:00,22.5,,78
98,동두천,2020-06-27 10:00,23.5,,75
98,동두천,2020-06-27 11:00,25.4,,71
98,동두천,2020-06-27 12:00,25.8,,69
98,동두천,2020-06-27 13:00,26.8,,62
98,동두천,2020-06-27 14:00,27.2,,59
98,동두천,2020-06-27 15:00,28.2,,63
98,동두천,2020-06-27 16:00,28,,65
98,동두천,2020-06-27 17:00,27.6,,70
98,동두천,2020-06-27 18:00,26,,75
98,동두천,2020-06-27 19:00,24.1,,80
98,동두천,2020-06-27 20:00,22.7,,83
98,동두천,2020-06-27 21:00,22.2,,87
98,동두천,2020-06-27 22:00,21.8,,89
98,동두천,2020-06-27 23:00,21.7,,90
98,동두천,2020-06-28 00:00,21.2,,92
98,동두천,2020-06-28 01:00,20.6,,95
98,동두천,2020-06-28 02:00,20.7,,94
98,동두천,2020-06-28 03:00,20.7,,94
98,동두천,2020-06-28 04:00,20.6,,95
98,동두천,2020-06-28 05:00,20,,97
98,동두천,2020-06-28 06:00,20,,98
98,동두천,2020-06-28 07:00,21.1,,94
98,동두천,2020-06-28 08:00,22.1,,85
98,동두천,2020-06-28 09:00,23.5,,82
98,동두천,2020-06-28 10:00,24.9,,74
98,동두천,2020-06-28 11:00,25.6,,70
98,동두천,2020-06-28 12:00,26.3,,62
98,동두천,2020-06-28 13:00,26.2,,70
98,동두천,2020-06-28 14:00,27.5,,62
98,동두천,2020-06-28 15:00,28.9,,62
98,동두천,2020-06-28 16:00,29.5,,60
98,동두천,2020-06-28 17:00,29.3,,56
98,동두천,2020-06-28 18:00,28.1,,63
98,동두천,2020-06-28 19:00,26.5,,73
98,동두천,2020-06-28 20:00,24.8,,81
98,동두천,2020-06-28 21:00,24.2,,80
98,동두천,2020-06-28 22:00,23,,88
98,동두천,2020-06-28 23:00,22.2,,91
98,동두천,2020-06-29 00:00,21.5,,91
98,동두천,2020-06-29 01:00,20.6,,95
98,동두천,2020-06-29 02:00,20.5,,95
98,동두천,2020-06-29 03:00,20.2,,95
98,동두천,2020-06-29 04:00,19.5,,97
98,동두천,2020-06-29 05:00,19.2,,99
98,동두천,2020-06-29 06:00,19.1,,98
98,동두천,2020-06-29 07:00,20.8,,94
98,동두천,2020-06-29 08:00,22.6,,88
98,동두천,2020-06-29 09:00,24.5,,80
98,동두천,2020-06-29 10:00,25.7,,77
98,동두천,2020-06-29 11:00,26.1,,76
98,동두천,2020-06-29 12:00,26.3,,73
98,동두천,2020-06-29 13:00,26,,73
98,동두천,2020-06-29 14:00,25.6,,73
98,동두천,2020-06-29 15:00,25.1,,76
98,동두천,2020-06-29 16:00,24.5,,82
98,동두천,2020-06-29 17:00,24.8,,80
98,동두천,2020-06-29 18:00,24.2,,82
98,동두천,2020-06-29 19:00,24.4,,80
98,동두천,2020-06-29 20:00,23.8,0,83
98,동두천,2020-06-29 21:00,24.1,0,78
98,동두천,2020-06-29 22:00,23.2,0,81
98,동두천,2020-06-29 23:00,20.7,1.9,92
98,동두천,2020-06-30 00:00,19.4,2.8,97
98,동두천,2020-06-30 01:00,18.6,3.1,97
98,동두천,2020-06-30 02:00,18.6,7.4,97
98,동두천,2020-06-30 03:00,18.4,7.7,95
98,동두천,2020-06-30 04:00,18.6,4.7,95
98,동두천,2020-06-30 05:00,18,9.3,97
98,동두천,2020-06-30 06:00,17.9,10.8,99
98,동두천,2020-06-30 07:00,17.7,4.4,99
98,동두천,2020-06-30 08:00,17.7,4.1,99
98,동두천,2020-06-30 09:00,18.2,1.7,99
98,동두천,2020-06-30 10:00,19,.1,94
98,동두천,2020-06-30 11:00,19.8,,91
98,동두천,2020-06-30 12:00,20.8,,82
98,동두천,2020-06-30 13:00,20.7,.1,85
98,동두천,2020-06-30 14:00,21.4,,78
98,동두천,2020-06-30 15:00,21.7,,73
98,동두천,2020-06-30 16:00,21.5,,74
98,동두천,2020-06-30 17:00,20.7,,77
98,동두천,2020-06-30 18:00,19.3,.3,86
98,동두천,2020-06-30 19:00,18,0,94
98,동두천,2020-06-30 20:00,17,3,99
98,동두천,2020-06-30 21:00,17,.3,98
98,동두천,2020-06-30 22:00,17.3,,98
98,동두천,2020-06-30 23:00,17.2,,97
99,파주,2020-06-01 00:00,17.3,,96
99,파주,2020-06-01 01:00,17.3,,93
99,파주,2020-06-01 02:00,17,,94
99,파주,2020-06-01 03:00,16.7,,94
99,파주,2020-06-01 04:00,16.7,,94
99,파주,2020-06-01 05:00,16.6,0,96
99,파주,2020-06-01 06:00,16.6,,93
99,파주,2020-06-01 07:00,17.2,,88
99,파주,2020-06-01 08:00,18.3,,81
99,파주,2020-06-01 09:00,19.6,,74
99,파주,2020-06-01 10:00,21.2,,61
99,파주,2020-06-01 11:00,22.2,,54
99,파주,2020-06-01 12:00,22.6,,53
99,파주,2020-06-01 13:00,24.2,,49
99,파주,2020-06-01 14:00,24.3,,46
99,파주,2020-06-01 15:00,24,,42
99,파주,2020-06-01 16:00,23.9,,44
99,파주,2020-06-01 17:00,23.7,,46
99,파주,2020-06-01 18:00,22.3,,50
99,파주,2020-06-01 19:00,21,,56
99,파주,2020-06-01 20:00,18.1,,72
99,파주,2020-06-01 21:00,16.7,,76
99,파주,2020-06-01 22:00,15.7,,79
99,파주,2020-06-01 23:00,15.3,,80
99,파주,2020-06-02 00:00,14.3,,87
99,파주,2020-06-02 01:00,14,,91
99,파주,2020-06-02 02:00,13.9,,93
99,파주,2020-06-02 03:00,14,,93
99,파주,2020-06-02 04:00,13.1,,97
99,파주,2020-06-02 05:00,12.5,,98
99,파주,2020-06-02 06:00,13.1,,99
99,파주,2020-06-02 07:00,13.8,,98
99,파주,2020-06-02 08:00,14.6,,94
99,파주,2020-06-02 09:00,14.8,,93
99,파주,2020-06-02 10:00,14.3,1.1,97
99,파주,2020-06-02 11:00,14.2,3.5,94
99,파주,2020-06-02 12:00,16.4,.3,79
99,파주,2020-06-02 13:00,20.4,,62
99,파주,2020-06-02 14:00,22.7,,55
99,파주,2020-06-02 15:00,20.7,,56
99,파주,2020-06-02 16:00,20.1,,57
99,파주,2020-06-02 17:00,19.2,,70
99,파주,2020-06-02 18:00,18.7,,68
99,파주,2020-06-02 19:00,18.2,,71
99,파주,2020-06-02 20:00,17.4,,79
99,파주,2020-06-02 21:00,17.3,,80
99,파주,2020-06-02 22:00,17.3,,82
99,파주,2020-06-02 23:00,17.3,,82
99,파주,2020-06-03 00:00,17.2,,87
99,파주,2020-06-03 01:00,17.1,,93
99,파주,2020-06-03 02:00,17.1,,93
99,파주,2020-06-03 03:00,17.1,,94
99,파주,2020-06-03 04:00,17,,95
99,파주,2020-06-03 05:00,17.1,,96
99,파주,2020-06-03 06:00,17.2,,97
99,파주,2020-06-03 07:00,17.7,,95
99,파주,2020-06-03 08:00,19.9,,84
99,파주,2020-06-03 09:00,20.1,,81
99,파주,2020-06-03 10:00,21,,78
99,파주,2020-06-03 11:00,22.8,,70
99,파주,2020-06-03 12:00,23.7,,67
99,파주,2020-06-03 13:00,25.2,,65
99,파주,2020-06-03 14:00,26.1,,60
99,파주,2020-06-03 15:00,26.3,,59
99,파주,2020-06-03 16:00,26.3,,60
99,파주,2020-06-03 17:00,25.2,,60
99,파주,2020-06-03 18:00,23.6,,71
99,파주,2020-06-03 19:00,21.5,,81
99,파주,2020-06-03 20:00,19.2,,91
99,파주,2020-06-03 21:00,19.2,,91
99,파주,2020-06-03 22:00,19.2,,89
99,파주,2020-06-03 23:00,19,,89
99,파주,2020-06-04 00:00,18.2,,89
99,파주,2020-06-04 01:00,18.8,,88
99,파주,2020-06-04 02:00,19.1,,90
99,파주,2020-06-04 03:00,19,,92
99,파주,2020-06-04 04:00,19.2,,96
99,파주,2020-06-04 05:00,18.8,,97
99,파주,2020-06-04 06:00,18.7,,99
99,파주,2020-06-04 07:00,18.7,,98
99,파주,2020-06-04 08:00,18.7,,96
99,파주,2020-06-04 09:00,19.1,,95
99,파주,2020-06-04 10:00,19,,97
99,파주,2020-06-04 11:00,20.3,,91
99,파주,2020-06-04 12:00,22.7,,78
99,파주,2020-06-04 13:00,23.3,,78
99,파주,2020-06-04 14:00,22.5,,75
99,파주,2020-06-04 15:00,21.8,,78
99,파주,2020-06-04 16:00,22.3,,78
99,파주,2020-06-04 17:00,21.5,,85
99,파주,2020-06-04 18:00,20.6,,88
99,파주,2020-06-04 19:00,20,,91
99,파주,2020-06-04 20:00,19.3,,94
99,파주,2020-06-04 21:00,19.1,,95
99,파주,2020-06-04 22:00,18.5,,99
99,파주,2020-06-04 23:00,18.5,,98
99,파주,2020-06-05 00:00,18.3,,97
99,파주,2020-06-05 01:00,17.4,,98
99,파주,2020-06-05 02:00,18,,99
99,파주,2020-06-05 03:00,17.6,,99
99,파주,2020-06-05 04:00,17.5,,100
99,파주,2020-06-05 05:00,17.1,,100
99,파주,2020-06-05 06:00,17.5,,99
99,파주,2020-06-05 07:00,18.2,,94
99,파주,2020-06-05 08:00,19.3,,89
99,파주,2020-06-05 09:00,20.3,,81
99,파주,2020-06-05 10:00,22,,76
99,파주,2020-06-05 11:00,23,,70
99,파주,2020-06-05 12:00,23.9,,68
99,파주,2020-06-05 13:00,25.6,,58
99,파주,2020-06-05 14:00,25.9,,56
99,파주,2020-06-05 15:00,27.2,,52
99,파주,2020-06-05 16:00,27.3,,52
99,파주,2020-06-05 17:00,27.2,,53
99,파주,2020-06-05 18:00,26.6,,60
99,파주,2020-06-05 19:00,23.7,,71
99,파주,2020-06-05 20:00,21.6,,78
99,파주,2020-06-05 21:00,19.9,,80
99,파주,2020-06-05 22:00,18.9,,89
99,파주,2020-06-05 23:00,17.3,,93
99,파주,2020-06-06 00:00,17.3,,97
99,파주,2020-06-06 01:00,16.5,,98
99,파주,2020-06-06 02:00,16.3,,99
99,파주,2020-06-06 03:00,16.4,,100
99,파주,2020-06-06 04:00,16.2,,100
99,파주,2020-06-06 05:00,16.2,,100
99,파주,2020-06-06 06:00,16.6,,99
99,파주,2020-06-06 07:00,17.7,,94
99,파주,2020-06-06 08:00,19.6,,80
99,파주,2020-06-06 09:00,21.8,,78
99,파주,2020-06-06 10:00,24,,71
99,파주,2020-06-06 11:00,25.9,,63
99,파주,2020-06-06 12:00,26.7,,61
99,파주,2020-06-06 13:00,27.7,,62
99,파주,2020-06-06 14:00,27.7,,58
99,파주,2020-06-06 15:00,29,,57
99,파주,2020-06-06 16:00,29.2,,50
99,파주,2020-06-06 17:00,28.7,,51
99,파주,2020-06-06 18:00,27.2,,58
99,파주,2020-06-06 19:00,25.8,,63
99,파주,2020-06-06 20:00,23.1,,77
99,파주,2020-06-06 21:00,22,,84
99,파주,2020-06-06 22:00,20.5,,89
99,파주,2020-06-06 23:00,20.1,,93
99,파주,2020-06-07 00:00,20.5,,86
99,파주,2020-06-07 01:00,19.3,,88
99,파주,2020-06-07 02:00,19.3,,86
99,파주,2020-06-07 03:00,18.3,,88
99,파주,2020-06-07 04:00,17.5,,92
99,파주,2020-06-07 05:00,17.7,,93
99,파주,2020-06-07 06:00,18.1,,89
99,파주,2020-06-07 07:00,18.5,,88
99,파주,2020-06-07 08:00,19.2,,84
99,파주,2020-06-07 09:00,19.1,,86
99,파주,2020-06-07 10:00,22.2,,75
99,파주,2020-06-07 11:00,22.9,,70
99,파주,2020-06-07 12:00,23.4,,66
99,파주,2020-06-07 13:00,24.7,,63
99,파주,2020-06-07 14:00,25.9,,61
99,파주,2020-06-07 15:00,26.3,,57
99,파주,2020-06-07 16:00,26.8,,58
99,파주,2020-06-07 17:00,25.6,,67
99,파주,2020-06-07 18:00,24,,70
99,파주,2020-06-07 19:00,22.6,,78
99,파주,2020-06-07 20:00,21,,86
99,파주,2020-06-07 21:00,19.3,,95
99,파주,2020-06-07 22:00,18.6,,96
99,파주,2020-06-07 23:00,18.6,,98
99,파주,2020-06-08 00:00,18.7,,96
99,파주,2020-06-08 01:00,18.3,,96
99,파주,2020-06-08 02:00,18.2,,96
99,파주,2020-06-08 03:00,18.2,,98
99,파주,2020-06-08 04:00,18.7,,97
99,파주,2020-06-08 05:00,18.7,,98
99,파주,2020-06-08 06:00,18.8,,97
99,파주,2020-06-08 07:00,19.7,,94
99,파주,2020-06-08 08:00,20.7,,90
99,파주,2020-06-08 09:00,21.9,,84
99,파주,2020-06-08 10:00,23.8,,72
99,파주,2020-06-08 11:00,24.9,,69
99,파주,2020-06-08 12:00,26.4,,63
99,파주,2020-06-08 13:00,27.6,,57
99,파주,2020-06-08 14:00,28.6,,52
99,파주,2020-06-08 15:00,29.2,,58
99,파주,2020-06-08 16:00,28.8,,58
99,파주,2020-06-08 17:00,28,,58
99,파주,2020-06-08 18:00,26,,63
99,파주,2020-06-08 19:00,24,,65
99,파주,2020-06-08 20:00,22.4,,68
99,파주,2020-06-08 21:00,20.2,,80
99,파주,2020-06-08 22:00,20.2,,82
99,파주,2020-06-08 23:00,19.2,,88
99,파주,2020-06-09 00:00,18.6,,89
99,파주,2020-06-09 01:00,17.7,,94
99,파주,2020-06-09 02:00,17.7,,96
99,파주,2020-06-09 03:00,17,,98
99,파주,2020-06-09 04:00,17,,99
99,파주,2020-06-09 05:00,16.7,,99
99,파주,2020-06-09 06:00,17.1,,100
99,파주,2020-06-09 07:00,19.2,,91
99,파주,2020-06-09 08:00,21.2,,85
99,파주,2020-06-09 09:00,23.3,,73
99,파주,2020-06-09 10:00,25.7,,67
99,파주,2020-06-09 11:00,27.8,,62
99,파주,2020-06-09 12:00,29,,49
99,파주,2020-06-09 13:00,30,,49
99,파주,2020-06-09 14:00,31.3,,53
99,파주,2020-06-09 15:00,30.4,,39
99,파주,2020-06-09 16:00,29.8,,51
99,파주,2020-06-09 17:00,30.2,,46
99,파주,2020-06-09 18:00,29.2,,48
99,파주,2020-06-09 19:00,27.4,,56
99,파주,2020-06-09 20:00,25.2,,59
99,파주,2020-06-09 21:00,23.6,,63
99,파주,2020-06-09 22:00,21.7,,75
99,파주,2020-06-09 23:00,20.6,,80
99,파주,2020-06-10 00:00,20,,81
99,파주,2020-06-10 01:00,19.2,,85
99,파주,2020-06-10 02:00,19,,89
99,파주,2020-06-10 03:00,19,,88
99,파주,2020-06-10 04:00,18.6,,91
99,파주,2020-06-10 05:00,17.8,,93
99,파주,2020-06-10 06:00,18.7,,94
99,파주,2020-06-10 07:00,19.7,,90
99,파주,2020-06-10 08:00,22.2,,81
99,파주,2020-06-10 09:00,23.7,,75
99,파주,2020-06-10 10:00,26.3,,66
99,파주,2020-06-10 11:00,27,,60
99,파주,2020-06-10 12:00,28.1,,55
99,파주,2020-06-10 13:00,28.3,,56
99,파주,2020-06-10 14:00,29,,55
99,파주,2020-06-10 15:00,28.9,,55
99,파주,2020-06-10 16:00,27.1,,62
99,파주,2020-06-10 17:00,25.7,0,70
99,파주,2020-06-10 18:00,25.1,0,75
99,파주,2020-06-10 19:00,24.3,0,79
99,파주,2020-06-10 20:00,23.4,,85
99,파주,2020-06-10 21:00,22.2,.4,90
99,파주,2020-06-10 22:00,21.3,.9,96
99,파주,2020-06-10 23:00,21.2,.3,98
99,파주,2020-06-11 00:00,21,.3,99
99,파주,2020-06-11 01:00,20.9,,99
99,파주,2020-06-11 02:00,20.7,,99
99,파주,2020-06-11 03:00,20.7,,100
99,파주,2020-06-11 04:00,20.7,,100
99,파주,2020-06-11 05:00,20.7,,99
99,파주,2020-06-11 06:00,20.7,,99
99,파주,2020-06-11 07:00,21.5,,97
99,파주,2020-06-11 08:00,22.6,,91
99,파주,2020-06-11 09:00,24.5,,83
99,파주,2020-06-11 10:00,26,,75
99,파주,2020-06-11 11:00,27.2,,69
99,파주,2020-06-11 12:00,28.3,,63
99,파주,2020-06-11 13:00,28.6,,53
99,파주,2020-06-11 14:00,30.5,,55
99,파주,2020-06-11 15:00,30.8,,60
99,파주,2020-06-11 16:00,30.5,,53
99,파주,2020-06-11 17:00,30.5,,48
99,파주,2020-06-11 18:00,29.6,,48
99,파주,2020-06-11 19:00,28.1,,56
99,파주,2020-06-11 20:00,26.3,,71
99,파주,2020-06-11 21:00,24.5,,77
99,파주,2020-06-11 22:00,23.7,,83
99,파주,2020-06-11 23:00,22.8,,88
99,파주,2020-06-12 00:00,21.3,,93
99,파주,2020-06-12 01:00,21.3,,94
99,파주,2020-06-12 02:00,20,,97
99,파주,2020-06-12 03:00,19.2,,98
99,파주,2020-06-12 04:00,18.6,,99
99,파주,2020-06-12 05:00,18.7,,100
99,파주,2020-06-12 06:00,18.7,,100
99,파주,2020-06-12 07:00,19.7,,100
99,파주,2020-06-12 08:00,21.5,,94
99,파주,2020-06-12 09:00,23,,86
99,파주,2020-06-12 10:00,25,,78
99,파주,2020-06-12 11:00,24.9,,80
99,파주,2020-06-12 12:00,25,,76
99,파주,2020-06-12 13:00,25.7,,75
99,파주,2020-06-12 14:00,25.8,,68
99,파주,2020-06-12 15:00,26.2,,67
99,파주,2020-06-12 16:00,26.9,,62
99,파주,2020-06-12 17:00,26.8,,54
99,파주,2020-06-12 18:00,26.1,,68
99,파주,2020-06-12 19:00,24.3,,72
99,파주,2020-06-12 20:00,22.7,,80
99,파주,2020-06-12 21:00,22,,87
99,파주,2020-06-12 22:00,21.2,,89
99,파주,2020-06-12 23:00,20.2,,95
99,파주,2020-06-13 00:00,19.3,,97
99,파주,2020-06-13 01:00,18.2,,98
99,파주,2020-06-13 02:00,18.5,,99
99,파주,2020-06-13 03:00,17.8,,99
99,파주,2020-06-13 04:00,17.6,,99
99,파주,2020-06-13 05:00,16.7,,99
99,파주,2020-06-13 06:00,16.6,,100
99,파주,2020-06-13 07:00,17.4,,100
99,파주,2020-06-13 08:00,19.1,,100
99,파주,2020-06-13 09:00,22.5,,83
99,파주,2020-06-13 10:00,26.2,,62
99,파주,2020-06-13 11:00,27.8,,48
99,파주,2020-06-13 12:00,28.6,,32
99,파주,2020-06-13 13:00,30.4,,33
99,파주,2020-06-13 14:00,30.8,,32
99,파주,2020-06-13 15:00,31.8,,33
99,파주,2020-06-13 16:00,31.8,,33
99,파주,2020-06-13 17:00,30.7,,40
99,파주,2020-06-13 18:00,28.5,,45
99,파주,2020-06-13 19:00,26.7,,51
99,파주,2020-06-13 20:00,24.8,,59
99,파주,2020-06-13 21:00,23.8,,63
99,파주,2020-06-13 22:00,24.2,,66
99,파주,2020-06-13 23:00,24,,72
99,파주,2020-06-14 00:00,23.5,,74
99,파주,2020-06-14 01:00,23.2,,71
99,파주,2020-06-14 02:00,23.6,,69
99,파주,2020-06-14 03:00,22.6,,83
99,파주,2020-06-14 04:00,22.3,,83
99,파주,2020-06-14 05:00,21.8,,88
99,파주,2020-06-14 06:00,21.7,,89
99,파주,2020-06-14 07:00,22.2,,79
99,파주,2020-06-14 08:00,22.6,,75
99,파주,2020-06-14 09:00,23,,73
99,파주,2020-06-14 10:00,24.3,,75
99,파주,2020-06-14 11:00,26.3,,63
99,파주,2020-06-14 12:00,27.8,,55
99,파주,2020-06-14 13:00,28.6,,55
99,파주,2020-06-14 14:00,28.5,,52
99,파주,2020-06-14 15:00,28.7,,53
99,파주,2020-06-14 16:00,28.2,,56
99,파주,2020-06-14 17:00,28.1,,62
99,파주,2020-06-14 18:00,26.5,,63
99,파주,2020-06-14 19:00,24.5,,71
99,파주,2020-06-14 20:00,22.1,,82
99,파주,2020-06-14 21:00,21.2,,84
99,파주,2020-06-14 22:00,20,,88
99,파주,2020-06-14 23:00,19.7,,90
99,파주,2020-06-15 00:00,18.7,,93
99,파주,2020-06-15 01:00,18.2,,93
99,파주,2020-06-15 02:00,17.4,,96
99,파주,2020-06-15 03:00,17.8,,95
99,파주,2020-06-15 04:00,17.1,,97
99,파주,2020-06-15 05:00,16.8,,97
99,파주,2020-06-15 06:00,18,,95
99,파주,2020-06-15 07:00,19.3,,90
99,파주,2020-06-15 08:00,21.2,,82
99,파주,2020-06-15 09:00,22.1,,75
99,파주,2020-06-15 10:00,24.3,,70
99,파주,2020-06-15 11:00,26.3,,61
99,파주,2020-06-15 12:00,26.8,,58
99,파주,2020-06-15 13:00,27.2,,53
99,파주,2020-06-15 14:00,27.8,,48
99,파주,2020-06-15 15:00,27,,47
99,파주,2020-06-15 16:00,26.9,,38
99,파주,2020-06-15 17:00,25.9,,43
99,파주,2020-06-15 18:00,25.1,,47
99,파주,2020-06-15 19:00,23.2,,56
99,파주,2020-06-15 20:00,21.7,,66
99,파주,2020-06-15 21:00,20.3,,75
99,파주,2020-06-15 22:00,19.5,,83
99,파주,2020-06-15 23:00,19.7,,88
99,파주,2020-06-16 00:00,20,,89
99,파주,2020-06-16 01:00,20,,88
99,파주,2020-06-16 02:00,20,,87
99,파주,2020-06-16 03:00,19.7,,87
99,파주,2020-06-16 04:00,19.1,,88
99,파주,2020-06-16 05:00,18.7,,91
99,파주,2020-06-16 06:00,18.5,,94
99,파주,2020-06-16 07:00,20.2,,86
99,파주,2020-06-16 08:00,21.1,,81
99,파주,2020-06-16 09:00,21.9,,73
99,파주,2020-06-16 10:00,22.7,,71
99,파주,2020-06-16 11:00,24.3,,63
99,파주,2020-06-16 12:00,25.6,,62
99,파주,2020-06-16 13:00,26.8,,55
99,파주,2020-06-16 14:00,27.2,,52
99,파주,2020-06-16 15:00,28.1,,50
99,파주,2020-06-16 16:00,28.4,,49
99,파주,2020-06-16 17:00,28.1,,48
99,파주,2020-06-16 18:00,26.5,,63
99,파주,2020-06-16 19:00,24.8,,70
99,파주,2020-06-16 20:00,23.3,,76
99,파주,2020-06-16 21:00,22.1,,83
99,파주,2020-06-16 22:00,20.7,,87
99,파주,2020-06-16 23:00,19.8,,91
99,파주,2020-06-17 00:00,19.2,,96
99,파주,2020-06-17 01:00,18.3,,96
99,파주,2020-06-17 02:00,18,,97
99,파주,2020-06-17 03:00,17.3,,99
99,파주,2020-06-17 04:00,17,,100
99,파주,2020-06-17 05:00,16.1,,99
99,파주,2020-06-17 06:00,16.4,,100
99,파주,2020-06-17 07:00,18,,100
99,파주,2020-06-17 08:00,20.6,,90
99,파주,2020-06-17 09:00,22.7,,79
99,파주,2020-06-17 10:00,23.7,,71
99,파주,2020-06-17 11:00,24.8,,71
99,파주,2020-06-17 12:00,26.3,,62
99,파주,2020-06-17 13:00,27,,57
99,파주,2020-06-17 14:00,28.5,,49
99,파주,2020-06-17 15:00,27.7,,46
99,파주,2020-06-17 16:00,27.9,,52
99,파주,2020-06-17 17:00,26.3,,55
99,파주,2020-06-17 18:00,25,,58
99,파주,2020-06-17 19:00,23.3,,65
99,파주,2020-06-17 20:00,22.2,,70
99,파주,2020-06-17 21:00,21.2,,73
99,파주,2020-06-17 22:00,19.8,,79
99,파주,2020-06-17 23:00,18.9,,85
99,파주,2020-06-18 00:00,18.1,,89
99,파주,2020-06-18 01:00,18.3,,85
99,파주,2020-06-18 02:00,17.1,,88
99,파주,2020-06-18 03:00,17.2,,89
99,파주,2020-06-18 04:00,17.1,,94
99,파주,2020-06-18 05:00,16.7,,96
99,파주,2020-06-18 06:00,16.8,,96
99,파주,2020-06-18 07:00,18.2,,92
99,파주,2020-06-18 08:00,19.7,,82
99,파주,2020-06-18 09:00,20.6,,82
99,파주,2020-06-18 10:00,21.3,,78
99,파주,2020-06-18 11:00,22,,76
99,파주,2020-06-18 12:00,22.2,,76
99,파주,2020-06-18 13:00,23.6,,69
99,파주,2020-06-18 14:00,23.9,,66
99,파주,2020-06-18 15:00,25.2,,59
99,파주,2020-06-18 16:00,24.7,,61
99,파주,2020-06-18 17:00,23.2,,69
99,파주,2020-06-18 18:00,23.2,,73
99,파주,2020-06-18 19:00,22,,82
99,파주,2020-06-18 20:00,21.9,,76
99,파주,2020-06-18 21:00,21.4,,80
99,파주,2020-06-18 22:00,21.5,,77
99,파주,2020-06-18 23:00,20.8,,75
99,파주,2020-06-19 00:00,20.5,,77
99,파주,2020-06-19 01:00,20,,79
99,파주,2020-06-19 02:00,19.7,,80
99,파주,2020-06-19 03:00,19.2,,83
99,파주,2020-06-19 04:00,19.5,,82
99,파주,2020-06-19 05:00,19.5,0,82
99,파주,2020-06-19 06:00,18.2,.8,93
99,파주,2020-06-19 07:00,18.5,.2,98
99,파주,2020-06-19 08:00,20.2,,89
99,파주,2020-06-19 09:00,21.9,,81
99,파주,2020-06-19 10:00,22.7,,74
99,파주,2020-06-19 11:00,24.2,,66
99,파주,2020-06-19 12:00,25.7,,61
99,파주,2020-06-19 13:00,26.9,,56
99,파주,2020-06-19 14:00,28.5,,54
99,파주,2020-06-19 15:00,28.9,,54
99,파주,2020-06-19 16:00,29.1,,50
99,파주,2020-06-19 17:00,29.2,,48
99,파주,2020-06-19 18:00,27.9,,58
99,파주,2020-06-19 19:00,25.1,,67
99,파주,2020-06-19 20:00,23.3,,74
99,파주,2020-06-19 21:00,21.9,,80
99,파주,2020-06-19 22:00,20.1,,87
99,파주,2020-06-19 23:00,21,,86
99,파주,2020-06-20 00:00,20.8,,87
99,파주,2020-06-20 01:00,19.4,,92
99,파주,2020-06-20 02:00,18.5,,95
99,파주,2020-06-20 03:00,18.2,,96
99,파주,2020-06-20 04:00,18,,99
99,파주,2020-06-20 05:00,17.6,,99
99,파주,2020-06-20 06:00,17.7,,99
99,파주,2020-06-20 07:00,19.8,,94
